id,label,tweet
1917,0,fathers happy weekend everyone
23688,0,toma completa full shot touga tules crochet tejiendosueÃos estambreâ
12717,1,end selfie love messi cr7 religion christianity mecca_live
23130,1,putinplant comments reflections ignorance traitorump endofthe world
4915,1,error pa agree exceptional performer thrown something inconsequenâ
13682,1,ð ðalthough told andrew jackson cantankerous also
9222,1,expes explain best way deal friends amp family
13789,1,saying blacks criminals blm teamd
86,0,woohoo 5 weeks go
21918,0,daily affirmation motivation inspiration bold open amazing love peace
18114,0,playing helen jane long fountain music song
21366,1,real antisemites progressive minions freedom loving americans
27426,1,animation rima regas blog42
19988,1,live country many think first lady less vulgar black first lady trumpâ
6448,1,3 miami officers fired target practice jokes policebrutality newswithed
9523,1,man stlouis racist muthafucka stlouis stl
19353,1,invited help700 actions peace povey sept 1625
21872,0,finding dory tonight
19161,0,butterfly bluebutterfly facepaint
22197,1,clickbait much thatâs really shitty headline change
8528,1,one leaving eah piece shit
29842,0,global media platform would much like suppo roku tv mainstreammedia
20428,1,comments mrs obama offensive fuher confirm racist jackass idiot
29870,1,good afternoon sweety ð send letter âï
28720,0,car one giant allergy right covered womp womp allergies truth car yellow ugh itchyeyes
5767,0,often think country come far happens many lives lostð stopgunviolence
24856,1,cuomo paladinos ugly comments obamas embarrass new yorkers
17037,1,wtf propaganda rant inveed aussie flag wmuslim crescâ
5199,0,yet another run depression finally got back flow things feeling much betteryoga depression
12887,0,living life ðð
30847,0,babies evenflo maestro harnessed booster car seat provo bouncingbaby
6274,0,someone wished ex pugfaced little drama queen bitterugly
1784,1,hitler comparisons
12206,1,hatred person narcissistic amp
314,1,7 horribly ads 2016 made us cringe
13068,1,anybody says men doesnt exist hasnt tried buy disneylooney toonsthemed scrubs mens sizescuts
22047,1,theresistance resist must stand together brothers sisters â
14161,0,gift let shine brighten world around positive gratitude
3131,0,ltjk bdayðgt jungkookday ì êµday years yet come stand
3634,1,comments reflections total ignorance absolute
3769,0,nightgram missed much âï tags friends love nightout drinks fun smile hugâ
1860,0,even bushfires 2014 land still struggling recover fire recovery
9563,1,allahsoil enlightenment wasted wilfully blind â emiratisâ
1215,1,also keyboard type cause coopting terrorists reg syria autocorrects cause colored terrorists
9227,0,watching bones amp brennan referencing vesalius amphow proved galen wrong gcsehistory
31727,1,real antisemites progressive minions freedom loâ
27723,1,irony butthucreepers sexism aicle think prorapist misogynists malevote httâ
29984,0,seems one talking gorilla mom alligator dad news
15584,1,every lactation consultant ive ever met woman hello
23726,1,hey hate nobody comes close fearmongering misogny scum
24887,0,one pampered pooch ðð¾ð lifestyle famous dog life summer travel wanderlust
16174,1,cud 1000x wud blackonblack ris2016 antiblackness dogwhistle blacklivesâ
14943,0,wake every day thankful every day gift make take granted feeling
20282,0,ah whenever try end trampled niggerdoormatwoes
18980,0,hosting today wait meet
9163,0,realize would see sorry missed ð
30561,0,pastor join us tomorrow libey city church christ morning worship 10am afternoon worship 5pm
3457,1,falsenarrative falseequavalency comments reflections ignorance
21355,0,hope doesnt clash got
22627,0,faith religion tgim monday healthy quote quoteoftheday wisdom â
11043,0,speculative claims r convenient time corroborated evidence standard amp aim political expediency
15717,0,chopperlove thoughts amp prayers go 2 victims amp families horrific tragedy mass shooting oâ
4732,0,culture culinary experience friends lovetravel
27004,1,genealogy xenophobia papalbull colonisation slavery enlightenment polygeny pseudoscience
1393,1,buffalo school districts boots trump ally racist comments birdsofafeather resist
23427,1,whites damon sajnani damonsajnani teaches really lame classes
23411,0,checkout todays trending gif day news excited friday super joy wonderful joie ongagnetoujâ
28619,0,american citizen afraid rapists gun nuts
27445,0,cut ðððððððððð emo depression anxiety emotions
29849,0,ghost ice cream bar neverforget thinkofthechildren ysmael villegas park
20416,0,happy bihday husband wish excellent bihdayâïððð bihdayjohnnydepp
6315,0,think happy happy handlettering whiteaddictÂ minimal whywhiteworks behappyâ
5568,1,ass hole head big hole brain hea love truth kindness peace compassâ
5686,1,trumpâs odd nye tweet âenemiesâ trump odd man economy hype self serving fool idiot
12711,0,bihday arlene sorry 4 late wishes
29196,0,dear afford ps4 really love new godofwar thanks putting condition kratos
6402,0,always agree drink dos equis stay friend
377,0,love simply love love success work businessâ
357,0,always paratyphoid
18747,1,almost always trust brazilians
27033,1,deeper look
7051,0,20 years together âï friends dinneime veganfood food oldfriends â
12674,0,every father every day fathers day
3537,0,back dacks â chasin46 adirondacks highpeaks
27819,0,bihday drinks hugh w friends dahvader downtown la dtla goodtimesâ
9822,0,breathe deeply weekend recharge relax enjoy liveinthemoment goodness energy sunny
27488,0,graduation tomorrow ð ð ðð¹ð firstcollege
4413,1,piece shit hrc emails r nothing compared 2 apologize spew pig
12362,1,thought factory leftright polarisation trump uselections2016 leadership politics brexit blm 6
17543,0,rule incredible evening never cheat rooftop even windy actor chiling newyork love
29532,0,many things want say happened orlando none nice heabroken
11761,1,please stop calling canadas iconic dept store nothing iconic suppoing â
2567,0,buying anything funny homophonbes racists getting defensive
22280,1,bjork wrote powerful essay applauding women
24903,1,sexism may harmful mens mental healthmen woman
5059,0,thankful pa âïâïâïð dance love
2658,1,help person comments like obama line like duh mf knew voting
11246,1,says fatty dumb black people think smell lol
9651,1,potus attempting sabotage country final days israel obamacare isis energy russia
14867,1,tyruswong bambi aist thwaed want children constrained lines laid others
18233,1,intercourse video men women japanese armpit hairly nude picture
12915,0,ðâïð sunday well spent brings week content ðð¼ holiday loving life
10618,0,wearing smile put face ð good weekend ðððð inlove tgif bikiniâ
10974,0,2016 leave snarky google reviews famous renaissance paintings wow
3258,1,sad much hatred towards jews eu amp xians remember xians kenya nigeriaâ
8353,1,resign bigot sandyhook tears
24410,0,getting love flipper âïâïâïdolphins miamiseaquarium â
3567,0,wishing happy weekend kind attitude ð ð³ eggdonoragency weekend buildingfamilies
28507,0,really excited next weeks community project big thank
15073,1,melania trump helping write speech end us title came great âi haveâ
1464,1,tyler perry claims âreverse racismâ critics tlc series tyler perry claims reverse criticsââ
30914,0,yay logan ride bike without stabilisersððð proudmummy
29185,0,happy wednesday blessed smiling living cheflife
27566,0,anyone ubuntu andor running systemdresolved beware disaster â
1940,1,agree hrc wouldnât popularvote wo ca much way trump wouldnât win wo â
3718,1,jeff sessions omits decades records ag confirmation hearing hide
28267,1,assholes like shut every rape prevented victory humanity shâ
20306,0,thoughts new pokÃdex pokemonsunmoon hype litten popplio rowlet november yes
4680,0,best weekweekend celebrating dads 5ïâ0ïâth âï time chill get back diet focus whats come ð
23850,0,best ð ð¹ðððððªsummer chill sun international ersasmus france turkeyâ
22968,0,ty trying motivate yesterday right desire create motivation much anything
29489,0,first last yyc tax bill final straw escoba bistro closing doors
2061,0,new parliament must fall june16 one biggest movement namibia since independence african days child
25212,0,friday herbalife nutrition healthcoach hope see smiling face today
650,1,nigger lifelessons white kid grew 60s blogpost whitepeople respectâ
20522,1,awesome black man gets kkk members disavow befriending blacklivesmatter
3865,1,trumps wall coal fired electrical producers need dispose sulfur fly ash stockpiles
28797,1,finally action catdjt theresistance notmypresident impeachtrumpâ
7832,0,10pm tonight comedynightslive superfun madness rockstar â
21486,1,proud mayor like isnt afraid speak truthand yes completely rightâ
6225,1,sums voted brexit littleenglander syndrome sovereignty democracy
24574,0,wednesday love ðððâ
1394,1,dear versace buy yur retail sign pissedoffitalian
27112,1,definitive history racist ideas required reading ushistory afamhist
287,0,maybe 4 happy hour get ending ó¾ó¾µó¾
8291,1,haha get
12695,1,bogard joint friend marijuana unleashed ibooks
17421,0,wow pa 94 know much come across bit dick sometimes stupid questions
534,0,everything need surfday fathersday dads novysposnovytowelsurfgear
23207,0,hey emilypbu may want check latest updates bsthydepark ð_
17492,0,poc allow white ppl exotify fetishize themigoodbye cringewohy
13862,0,congratulations mr ernest walls new ford ranger usedcars tuesday houston texas thankyou
4094,1,anyone claiming trump ran whitesupremacy platform immediately becomes fakenews amp loses credibilityâ
4109,1,waste time sdob plaster color profile blm bacon lettuce maters matter 2 slices bread
20724,0,storm anyway
22573,1,trumpâs pick attorney general shadowed race history wellduh sessions
23790,1,dylann roof face new competency hearing ignorancehate
29104,1,queue basket food shopping 50s guy says give us smile think response first look face
28051,1,btw gandhi india adores withoâ
5287,0,seeing mass pouring love social media horrific events rush change facebook profiles etc shocked
29520,0,user
14329,0,sad news thoughts jocox family news parliament mp labourpay nottingham
22307,0,fats femmes olds asians blacks bears weve become community
22347,1,fake activist amp
5670,1,everyday life white south african
26852,1,cover reveal swiftly sharpens fang radicalisation amp revenge
6120,0,6pcs happy smiling kitty cats home butto 6pcs smiling kitty
